identifier	run	url
SRR2237656	SRR2237656	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237656/SRR2237656.sra
SRR2237714	SRR2237714	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237714/SRR2237714.sra
SRR2237758	SRR2237758	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237758/SRR2237758.sra
SRR2237801	SRR2237801	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237801/SRR2237801.sra
SRR2226885	SRR2226885	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226885/SRR2226885.sra
SRR2244854	SRR2244854	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244854/SRR2244854.sra
SRR2249519	SRR2249519	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2249519/SRR2249519.sra
SRR2188726	SRR2188726	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188726/SRR2188726.sra
SRR2188728	SRR2188728	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188728/SRR2188728.sra
SRR2188756	SRR2188756	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188756/SRR2188756.sra
SRR2188983	SRR2188983	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188983/SRR2188983.sra
SRR2188989	SRR2188989	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188989/SRR2188989.sra
SRR2189013	SRR2189013	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2189013/SRR2189013.sra
SRR2189038	SRR2189038	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2189038/SRR2189038.sra
SRR2189052	SRR2189052	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2189052/SRR2189052.sra
SRR2195746	SRR2195746	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195746/SRR2195746.sra
SRR2195804	SRR2195804	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195804/SRR2195804.sra
SRR2195858	SRR2195858	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195858/SRR2195858.sra
SRR2195863	SRR2195863	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195863/SRR2195863.sra
SRR2195905	SRR2195905	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195905/SRR2195905.sra
SRR2195882	SRR2195882	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195882/SRR2195882.sra
SRR2195865	SRR2195865	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195865/SRR2195865.sra
SRR2195677	SRR2195677	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2195677/SRR2195677.sra
SRR2248850	SRR2248850	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248850/SRR2248850.sra
SRR2236670	SRR2236670	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236670/SRR2236670.sra
SRR2237591	SRR2237591	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237591/SRR2237591.sra
SRR2243588	SRR2243588	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243588/SRR2243588.sra
SRR2244308	SRR2244308	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244308/SRR2244308.sra
SRR2245567	SRR2245567	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245567/SRR2245567.sra
SRR2246131	SRR2246131	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246131/SRR2246131.sra
SRR2246189	SRR2246189	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246189/SRR2246189.sra
SRR2248294	SRR2248294	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248294/SRR2248294.sra
SRR2231115	SRR2231115	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231115/SRR2231115.sra
SRR2231737	SRR2231737	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231737/SRR2231737.sra
SRR2231805	SRR2231805	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231805/SRR2231805.sra
SRR2231999	SRR2231999	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2231999/SRR2231999.sra
SRR2232255	SRR2232255	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2232255/SRR2232255.sra
SRR2232278	SRR2232278	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2232278/SRR2232278.sra
SRR2232371	SRR2232371	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2232371/SRR2232371.sra
SRR2237352	SRR2237352	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237352/SRR2237352.sra
SRR2224631	SRR2224631	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2224631/SRR2224631.sra
SRR2226798	SRR2226798	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226798/SRR2226798.sra
SRR2227351	SRR2227351	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227351/SRR2227351.sra
SRR2227589	SRR2227589	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227589/SRR2227589.sra
SRR2228015	SRR2228015	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228015/SRR2228015.sra
SRR2227561	SRR2227561	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227561/SRR2227561.sra
SRR2226874	SRR2226874	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226874/SRR2226874.sra
SRR2228161	SRR2228161	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228161/SRR2228161.sra
SRR2192756	SRR2192756	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2192756/SRR2192756.sra
SRR2192831	SRR2192831	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2192831/SRR2192831.sra
SRR2193437	SRR2193437	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193437/SRR2193437.sra
SRR2193552	SRR2193552	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193552/SRR2193552.sra
SRR2193844	SRR2193844	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193844/SRR2193844.sra
SRR2193868	SRR2193868	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193868/SRR2193868.sra
SRR2193955	SRR2193955	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193955/SRR2193955.sra
SRR2194032	SRR2194032	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2194032/SRR2194032.sra
SRR2192741	SRR2192741	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2192741/SRR2192741.sra
SRR2193612	SRR2193612	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193612/SRR2193612.sra
SRR2193890	SRR2193890	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2193890/SRR2193890.sra
SRR2194107	SRR2194107	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2194107/SRR2194107.sra
SRR2194650	SRR2194650	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2194650/SRR2194650.sra
SRR2194845	SRR2194845	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2194845/SRR2194845.sra
SRR2194940	SRR2194940	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2194940/SRR2194940.sra
SRR2194979	SRR2194979	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR219/SRR2194979/SRR2194979.sra
SRR2248107	SRR2248107	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248107/SRR2248107.sra
SRR2243631	SRR2243631	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243631/SRR2243631.sra
SRR2243640	SRR2243640	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243640/SRR2243640.sra
SRR2243983	SRR2243983	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2243983/SRR2243983.sra
SRR2244826	SRR2244826	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244826/SRR2244826.sra
SRR2246376	SRR2246376	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246376/SRR2246376.sra
SRR2247134	SRR2247134	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247134/SRR2247134.sra
SRR2247601	SRR2247601	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247601/SRR2247601.sra
SRR2247848	SRR2247848	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247848/SRR2247848.sra
SRR2244533	SRR2244533	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244533/SRR2244533.sra
SRR2245801	SRR2245801	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245801/SRR2245801.sra
SRR2246297	SRR2246297	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246297/SRR2246297.sra
SRR2247010	SRR2247010	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247010/SRR2247010.sra
SRR2247066	SRR2247066	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2247066/SRR2247066.sra
SRR2221472	SRR2221472	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221472/SRR2221472.sra
SRR2221479	SRR2221479	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221479/SRR2221479.sra
SRR2221487	SRR2221487	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221487/SRR2221487.sra
SRR2221646	SRR2221646	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221646/SRR2221646.sra
SRR2221724	SRR2221724	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221724/SRR2221724.sra
SRR2221864	SRR2221864	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221864/SRR2221864.sra
SRR2221868	SRR2221868	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221868/SRR2221868.sra
SRR2221884	SRR2221884	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221884/SRR2221884.sra
SRR2250199	SRR2250199	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250199/SRR2250199.sra
SRR2250295	SRR2250295	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250295/SRR2250295.sra
SRR2228053	SRR2228053	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228053/SRR2228053.sra
SRR2187632	SRR2187632	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2187632/SRR2187632.sra
SRR2187640	SRR2187640	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2187640/SRR2187640.sra
SRR2187679	SRR2187679	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2187679/SRR2187679.sra
SRR2188031	SRR2188031	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188031/SRR2188031.sra
SRR2188033	SRR2188033	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188033/SRR2188033.sra
SRR2188061	SRR2188061	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188061/SRR2188061.sra
SRR2188070	SRR2188070	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188070/SRR2188070.sra
SRR2188079	SRR2188079	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188079/SRR2188079.sra
SRR2188721	SRR2188721	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188721/SRR2188721.sra
SRR2188752	SRR2188752	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188752/SRR2188752.sra
SRR2188757	SRR2188757	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188757/SRR2188757.sra
SRR2188980	SRR2188980	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188980/SRR2188980.sra
SRR2188982	SRR2188982	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2188982/SRR2188982.sra
SRR2189008	SRR2189008	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2189008/SRR2189008.sra
SRR2189033	SRR2189033	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2189033/SRR2189033.sra
SRR2189047	SRR2189047	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR218/SRR2189047/SRR2189047.sra
SRR2244786	SRR2244786	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244786/SRR2244786.sra
SRR2228626	SRR2228626	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228626/SRR2228626.sra
SRR2228641	SRR2228641	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228641/SRR2228641.sra
SRR2228644	SRR2228644	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228644/SRR2228644.sra
SRR2228659	SRR2228659	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228659/SRR2228659.sra
SRR2228696	SRR2228696	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228696/SRR2228696.sra
SRR2228697	SRR2228697	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228697/SRR2228697.sra
SRR2228704	SRR2228704	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228704/SRR2228704.sra
SRR2228724	SRR2228724	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228724/SRR2228724.sra
SRR2228627	SRR2228627	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228627/SRR2228627.sra
SRR2228650	SRR2228650	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228650/SRR2228650.sra
SRR2228652	SRR2228652	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228652/SRR2228652.sra
SRR2228654	SRR2228654	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228654/SRR2228654.sra
SRR2228688	SRR2228688	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228688/SRR2228688.sra
SRR2228695	SRR2228695	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228695/SRR2228695.sra
SRR2228708	SRR2228708	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228708/SRR2228708.sra
SRR2228713	SRR2228713	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228713/SRR2228713.sra
SRR2244016	SRR2244016	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244016/SRR2244016.sra
SRR2244846	SRR2244846	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2244846/SRR2244846.sra
SRR2245497	SRR2245497	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2245497/SRR2245497.sra
SRR2248272	SRR2248272	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248272/SRR2248272.sra
SRR2248814	SRR2248814	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2248814/SRR2248814.sra
SRR2227356	SRR2227356	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227356/SRR2227356.sra
SRR2227641	SRR2227641	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227641/SRR2227641.sra
SRR2227893	SRR2227893	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227893/SRR2227893.sra
SRR2227959	SRR2227959	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227959/SRR2227959.sra
SRR2228027	SRR2228027	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228027/SRR2228027.sra
SRR2228187	SRR2228187	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228187/SRR2228187.sra
SRR2228188	SRR2228188	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228188/SRR2228188.sra
SRR2228240	SRR2228240	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228240/SRR2228240.sra
SRR2250477	SRR2250477	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250477/SRR2250477.sra
SRR2250560	SRR2250560	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR225/SRR2250560/SRR2250560.sra
SRR2226901	SRR2226901	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2226901/SRR2226901.sra
SRR2227335	SRR2227335	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227335/SRR2227335.sra
SRR2227992	SRR2227992	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2227992/SRR2227992.sra
SRR2228040	SRR2228040	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228040/SRR2228040.sra
SRR2228355	SRR2228355	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228355/SRR2228355.sra
SRR2228638	SRR2228638	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228638/SRR2228638.sra
SRR2246440	SRR2246440	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR224/SRR2246440/SRR2246440.sra
SRR2228604	SRR2228604	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228604/SRR2228604.sra
SRR2228608	SRR2228608	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228608/SRR2228608.sra
SRR2228613	SRR2228613	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228613/SRR2228613.sra
SRR2228618	SRR2228618	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228618/SRR2228618.sra
SRR2228745	SRR2228745	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2228745/SRR2228745.sra
SRR2236809	SRR2236809	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236809/SRR2236809.sra
SRR2236845	SRR2236845	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2236845/SRR2236845.sra
SRR2237306	SRR2237306	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237306/SRR2237306.sra
SRR2237358	SRR2237358	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237358/SRR2237358.sra
SRR2237408	SRR2237408	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237408/SRR2237408.sra
SRR2237584	SRR2237584	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237584/SRR2237584.sra
SRR2237596	SRR2237596	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237596/SRR2237596.sra
SRR2237606	SRR2237606	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR223/SRR2237606/SRR2237606.sra
SRR2221485	SRR2221485	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221485/SRR2221485.sra
SRR2221551	SRR2221551	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221551/SRR2221551.sra
SRR2221622	SRR2221622	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221622/SRR2221622.sra
SRR2221726	SRR2221726	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221726/SRR2221726.sra
SRR2221727	SRR2221727	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR2221727/SRR2221727.sra
